order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
405,2942,2024-11-23,456,1,265.27,265.27,Completed,2024-11-28
406,1747,2025-11-14,92,1,814.45,814.45,Completed,2025-11-17
407,2235,2023-07-22,98,2,716.73,1433.46,Cancelled,
408,4289,2024-04-17,500,2,497.18,994.36,Completed,2024-04-19
409,6758,2024-02-20,381,2,596.06,1192.12,Completed,2024-02-27
410,1744,2026-06-19,173,1,649.27,649.27,Completed,2026-06-25
411,8004,2023-03-08,279,4,744.08,2976.32,Completed,2023-03-09
412,2043,2024-01-01,328,3,295.74,887.22,Pending,
413,6926,2025-03-16,275,3,393.96,1181.88,Cancelled,
414,3116,2023-03-25,173,3,724.95,2174.85,Completed,2023-03-28
415,3150,2024-01-21,368,4,47.34,189.36,Completed,2024-01-22
416,576,2024-05-21,449,3,719.54,2158.62,Completed,2024-05-23
417,3281,2024-11-24,361,5,147.64,738.20,Completed,2024-11-26
418,7440,2023-11-28,496,5,422.84,2114.20,Completed,2023-12-04
419,109,2024-08-05,451,2,37.05,74.10,Completed,2024-08-05
420,9557,2025-12-29,120,1,177.19,177.19,Completed,2026-01-04
421,8337,2025-09-13,311,1,482.70,482.70,Completed,2025-09-19
422,8118,2026-05-27,481,5,120.58,602.90,Completed,2026-05-30
423,8596,2023-09-10,487,1,743.48,743.48,Cancelled,
424,9309,2025-07-31,149,5,349.20,1746.00,Cancelled,
425,4471,2023-06-20,200,1,13.32,13.32,Cancelled,
426,9808,2025-01-11,357,1,455.95,455.95,Completed,2025-01-16
427,1853,2024-03-21,254,3,35.00,105.00,Completed,2024-03-28
428,3453,2023-03-12,171,2,537.90,1075.80,Completed,2023-03-14
429,8269,2025-06-08,397,5,179.41,897.05,Completed,2025-06-14
430,8734,2023-05-23,189,5,771.10,3855.50,Completed,2023-05-24
431,6312,2025-04-09,83,1,662.62,662.62,Completed,2025-04-14
432,1381,2026-06-10,157,5,443.15,2215.75,Completed,2026-06-16
433,5959,2024-11-27,351,3,31.00,93.00,Pending,
434,5795,2024-02-24,225,4,14.03,56.12,Pending,
435,902,2023-03-26,339,2,442.57,885.14,Completed,2023-03-31
436,8979,2024-11-10,197,5,606.84,3034.20,Completed,2024-11-14
437,3340,2024-07-20,131,2,5.63,11.26,Completed,2024-07-25
438,2738,2026-01-27,380,1,306.67,306.67,Completed,2026-02-02
439,744,2026-07-03,218,2,262.23,524.46,Completed,2026-07-04
440,9037,2026-06-21,23,3,154.37,463.11,Completed,2026-06-22
441,5194,2025-01-03,64,3,528.37,1585.11,Completed,2025-01-03
442,9149,2024-06-29,179,1,110.97,110.97,Completed,2024-07-06
443,4469,2024-03-24,367,2,493.97,987.94,Completed,2024-03-30
444,4173,2025-07-15,37,2,483.70,967.40,Completed,2025-07-17
445,5248,2024-01-01,355,3,317.62,952.86,Completed,2024-01-05
446,5580,2024-08-15,109,5,460.08,2300.40,Completed,2024-08-17
447,4154,2026-07-12,14,5,70.41,352.05,Completed,2026-07-16
448,2265,2025-03-30,189,2,785.63,1571.26,Completed,2025-04-04
449,3044,2026-03-10,232,4,60.74,242.96,Completed,2026-03-11
450,8980,2025-02-25,332,5,182.17,910.85,Completed,2025-03-03
451,2015,2026-01-04,480,3,793.85,2381.55,Completed,2026-01-04
452,9920,2025-08-16,412,4,79.22,316.88,Pending,
453,9617,2025-01-03,362,1,258.61,258.61,Completed,2025-01-04
454,5213,2024-03-12,319,1,397.60,397.60,Completed,2024-03-15
455,1922,2024-02-22,226,1,36.12,36.12,Completed,2024-02-25
456,8174,2024-09-23,307,4,35.34,141.36,Completed,2024-09-26
457,7663,2024-01-04,391,4,342.93,1371.72,Completed,2024-01-09
458,3250,2023-08-24,240,1,476.40,476.40,Pending,
459,5298,2024-01-17,118,2,194.41,388.82,Pending,
460,5516,2024-07-10,487,4,683.53,2734.12,Completed,2024-07-17
461,4120,2023-05-24,470,1,31.09,31.09,Cancelled,
462,1645,2026-06-03,183,1,199.17,199.17,Completed,2026-06-07
463,8838,2025-06-04,385,3,303.50,910.50,Completed,2025-06-07
464,1424,2026-06-13,189,3,778.68,2336.04,Pending,
465,481,2023-06-05,106,3,438.38,1315.14,Pending,
466,5830,2025-02-15,421,4,344.09,1376.36,Completed,2025-02-21
467,8129,2024-02-05,46,2,691.71,1383.42,Completed,2024-02-10
468,1368,2026-08-01,383,3,650.56,1951.68,Completed,2026-08-03
469,3483,2025-11-13,72,3,765.56,2296.68,Completed,2025-11-18
470,3064,2024-03-09,422,5,648.51,3242.55,Completed,2024-03-13
471,9767,2024-10-07,435,4,134.32,537.28,Completed,2024-10-10
472,3625,2023-01-01,178,2,464.96,929.92,Completed,2023-01-07
473,4821,2023-06-06,4,4,430.64,1722.56,Completed,2023-06-11
474,4603,2025-10-27,21,2,446.02,892.04,Cancelled,
475,3349,2025-03-29,5,4,183.83,735.32,Pending,
476,3225,2024-07-05,73,4,134.05,536.20,Cancelled,
477,11028,2024-12-10,59,3,162.78,488.34,Pending,
478,2055,2025-04-26,195,5,464.15,2320.75,Completed,2025-04-30
479,2739,2025-04-11,238,2,246.80,493.60,Completed,2025-04-15
480,5133,2025-11-09,482,3,623.30,1869.90,Completed,2025-11-16
481,7103,2024-01-16,246,3,585.85,1757.55,Completed,2024-01-22
482,9763,2023-07-02,264,4,527.42,2109.68,Pending,
483,3809,2026-02-22,106,2,388.81,777.62,Completed,2026-02-24
484,1551,2025-05-04,425,4,120.43,481.72,Completed,2025-05-11
485,1977,2026-05-19,309,5,396.06,1980.30,Completed,2026-05-23
486,1541,2025-07-30,439,5,636.96,3184.80,Completed,2025-08-04
487,6922,2024-03-03,487,1,740.10,740.10,Completed,2024-03-07
488,9555,2023-03-01,486,3,81.41,244.23,Completed,2023-03-07
489,8445,2025-07-27,451,2,36.78,73.56,Cancelled,
490,9279,2023-01-23,161,4,530.53,2122.12,Completed,2023-01-29
491,6268,2024-01-25,36,3,670.70,2012.10,Completed,2024-01-27
492,5528,2026-01-25,489,4,298.14,1192.56,Pending,
493,8269,2023-04-23,172,1,404.62,404.62,Pending,
494,3647,2023-05-26,147,4,121.82,487.28,Completed,2023-05-27
495,3015,2023-10-12,26,2,662.23,1324.46,Pending,
496,3840,2026-07-31,448,5,254.11,1270.55,Cancelled,
497,9393,2023-10-13,427,3,348.82,1046.46,Completed,2023-10-15
498,577,2024-02-24,238,2,217.90,435.80,Pending,
499,3974,2026-01-12,191,5,678.64,3393.20,Completed,2026-01-17
500,1108,2026-06-23,55,1,367.94,367.94,Completed,2026-06-30
501,7694,2026-05-17,471,2,459.75,919.50,Completed,2026-05-19
502,7193,2025-12-28,283,4,255.39,1021.56,Completed,2025-12-30
503,4029,2024-01-09,201,1,86.85,86.85,Completed,2024-01-11
504,9719,2025-04-15,395,4,185.46,741.84,Completed,2025-04-20
505,1705,2025-02-10,156,3,780.29,2340.87,Completed,2025-02-15
506,7529,2023-02-17,139,2,208.77,417.54,Completed,2023-02-23
507,8649,2026-02-14,34,3,472.04,1416.12,Cancelled,
508,4895,2025-11-01,415,5,10.81,54.05,Completed,2025-11-08
509,2314,2023-05-09,26,2,714.75,1429.50,Completed,2023-05-12
510,166,2024-03-23,389,1,620.14,620.14,Completed,2024-03-24
511,4745,2023-06-04,460,1,747.86,747.86,Completed,2023-06-11
512,9682,2024-11-22,211,2,459.61,919.22,Pending,
513,22,2024-08-01,233,3,121.13,363.39,Completed,2024-08-05
514,3917,2026-04-24,434,2,134.10,268.20,Completed,2026-04-26
515,9346,2024-06-24,286,1,608.63,608.63,Completed,2024-06-25
516,11023,2025-04-16,45,4,465.94,1863.76,Cancelled,
517,2931,2024-11-07,140,1,235.22,235.22,Completed,2024-11-08
518,7010,2025-09-30,120,2,163.30,326.60,Pending,
519,229,2023-06-06,461,3,101.77,305.31,Completed,2023-06-06
520,3980,2024-11-16,244,4,587.12,2348.48,Completed,2024-11-20
521,2002,2025-12-29,368,3,40.86,122.58,Cancelled,
522,3447,2024-10-06,270,3,435.27,1305.81,Completed,2024-10-13
523,8471,2024-07-23,38,1,574.31,574.31,Completed,2024-07-29
524,6727,2024-01-25,422,5,624.74,3123.70,Completed,2024-01-27
525,962,2026-05-21,406,1,254.07,254.07,Completed,2026-05-22
526,5545,2026-02-02,267,3,683.62,2050.86,Completed,2026-02-07
527,8613,2024-08-07,42,1,684.45,684.45,Pending,
528,6292,2024-05-26,24,2,166.19,332.38,Completed,2024-05-31
529,9701,2023-01-31,498,4,322.46,1289.84,Completed,2023-02-01
530,4435,2024-05-11,493,1,582.46,582.46,Completed,2024-05-16
531,7026,2025-03-20,117,1,582.99,582.99,Completed,2025-03-20
532,2341,2025-08-06,232,1,59.38,59.38,Completed,2025-08-10
533,7677,2026-06-14,263,4,278.32,1113.28,Completed,2026-06-17
534,8713,2023-04-04,118,3,206.20,618.60,Completed,2023-04-09
535,1454,2026-07-08,7,3,319.85,959.55,Cancelled,
536,9090,2023-07-13,16,2,557.01,1114.02,Completed,2023-07-16
537,1864,2023-12-20,361,1,167.90,167.90,Completed,2023-12-24
538,1514,2024-08-28,426,3,664.85,1994.55,Pending,
539,5065,2024-08-30,196,5,81.10,405.50,Completed,2024-09-01
540,5369,2023-02-02,289,4,701.70,2806.80,Completed,2023-02-02
541,1499,2026-06-01,303,4,178.98,715.92,Completed,2026-06-04
542,4043,2026-06-20,142,3,303.55,910.65,Completed,2026-06-25
543,1463,2023-02-23,342,1,651.75,651.75,Pending,
544,7263,2023-01-09,398,4,796.74,3186.96,Pending,
545,6343,2026-02-13,360,1,155.96,155.96,Completed,2026-02-17
546,6780,2023-03-05,160,5,357.31,1786.55,Completed,2023-03-12
547,2073,2023-05-26,272,3,354.60,1063.80,Cancelled,
548,8387,2023-10-14,55,5,327.80,1639.00,Completed,2023-10-17
549,4601,2023-10-19,131,3,5.46,16.38,Completed,2023-10-23
550,8167,2026-03-14,388,4,308.01,1232.04,Completed,2026-03-20
551,3212,2026-04-08,333,4,681.59,2726.36,Completed,2026-04-09
552,6688,2023-08-13,4,3,458.71,1376.13,Cancelled,
553,7817,2026-07-02,377,2,125.73,251.46,Pending,
554,469,2025-05-17,33,4,108.95,435.80,Completed,2025-05-23
555,3978,2025-01-13,419,4,353.10,1412.40,Completed,2025-01-16
556,5666,2023-04-15,263,3,265.94,797.82,Cancelled,
557,4993,2025-07-24,247,1,344.97,344.97,Cancelled,
558,1448,2024-12-10,424,2,98.14,196.28,Completed,2024-12-16
559,4560,2025-07-26,52,4,637.88,2551.52,Completed,2025-07-27
560,5492,2023-10-15,235,1,639.82,639.82,Completed,2023-10-15
561,8097,2024-11-22,10,1,168.15,168.15,Completed,2024-11-25
562,6017,2024-01-16,292,4,295.74,1182.96,Completed,2024-01-22
563,2989,2023-06-10,186,3,530.51,1591.53,Completed,2023-06-15
564,464,2026-05-28,365,2,82.00,164.00,Completed,2026-06-01
565,8774,2026-07-25,25,5,302.40,1512.00,Completed,2026-07-28
566,165,2023-11-26,420,3,55.50,166.50,Cancelled,
567,9711,2023-09-11,309,4,409.34,1637.36,Completed,2023-09-11
568,1058,2026-03-03,365,2,82.58,165.16,Completed,2026-03-06
569,158,2025-09-30,290,1,172.78,172.78,Pending,
570,6888,2026-03-07,177,5,24.11,120.55,Completed,2026-03-07
571,1738,2024-11-12,457,3,198.21,594.63,Completed,2024-11-12
572,2426,2026-05-09,428,3,444.77,1334.31,Completed,2026-05-09
573,5324,2026-05-17,313,1,325.39,325.39,Cancelled,
574,9235,2023-05-20,4,3,440.37,1321.11,Completed,2023-05-21
575,8460,2024-06-30,392,2,697.67,1395.34,Completed,2024-07-03
576,6233,2023-06-12,69,4,196.94,787.76,Cancelled,
577,6767,2025-08-30,359,2,184.28,368.56,Completed,2025-08-31
578,7462,2026-03-14,470,4,31.99,127.96,Completed,2026-03-18
579,2948,2024-07-11,353,4,81.85,327.40,Completed,2024-07-18
580,8846,2023-10-11,279,1,771.98,771.98,Completed,2023-10-15
581,5373,2025-08-25,427,2,355.34,710.68,Completed,2025-08-25
582,5925,2024-11-23,20,5,569.09,2845.45,Completed,2024-11-23
583,5278,2025-12-30,221,2,142.03,284.06,Completed,2025-12-31
584,8905,2025-02-28,381,5,653.30,3266.50,Completed,2025-03-07
585,8464,2023-07-27,492,5,729.27,3646.35,Completed,2023-07-30
586,9405,2025-06-16,58,5,9.54,47.70,Completed,2025-06-20
587,1323,2026-06-30,153,2,533.00,1066.00,Completed,2026-07-04
588,3471,2023-06-03,283,2,263.96,527.92,Completed,2023-06-07
589,273,2025-06-14,150,4,510.05,2040.20,Completed,2025-06-17
590,5861,2025-04-20,431,4,526.41,2105.64,Completed,2025-04-22
591,7890,2026-03-14,469,2,366.33,732.66,Completed,2026-03-14
592,3964,2025-10-21,157,3,494.66,1483.98,Completed,2025-10-25
593,4080,2023-03-28,494,2,737.49,1474.98,Cancelled,
594,9730,2025-05-07,165,3,579.87,1739.61,Completed,2025-05-08
595,7982,2026-03-05,236,2,535.54,1071.08,Cancelled,
596,49,2026-03-15,294,5,668.32,3341.60,Completed,2026-03-19
597,6502,2026-03-22,229,4,326.60,1306.40,Pending,
598,6099,2024-12-20,61,1,175.40,175.40,Completed,2024-12-26
599,2671,2023-04-27,164,4,68.27,273.08,Completed,2023-04-27
600,2335,2026-04-24,270,1,461.66,461.66,Completed,2026-04-29
601,6122,2024-09-01,12,1,490.21,490.21,Completed,2024-09-05
602,1208,2025-02-21,177,4,26.98,107.92,Completed,2025-02-24
603,677,2025-10-14,484,3,230.56,691.68,Completed,2025-10-19
604,7108,2024-10-15,80,2,503.98,1007.96,Pending,
605,8859,2026-03-01,291,2,261.68,523.36,Completed,2026-03-01
606,5250,2025-09-06,100,4,110.04,440.16,Completed,2025-09-12
607,474,2024-03-19,495,4,593.18,2372.72,Completed,2024-03-21
608,4575,2024-04-10,266,5,232.83,1164.15,Completed,2024-04-17
609,7891,2024-07-08,470,3,32.70,98.10,Completed,2024-07-14
610,6357,2024-07-21,444,5,60.39,301.95,Completed,2024-07-22
611,4810,2026-02-24,259,3,334.03,1002.09,Completed,2026-02-24
612,7975,2024-08-08,226,3,38.93,116.79,Completed,2024-08-14
613,5645,2025-01-31,272,3,348.12,1044.36,Completed,2025-02-06
614,4904,2024-07-21,188,1,105.88,105.88,Completed,2024-07-23
615,7348,2023-09-18,291,2,232.95,465.90,Completed,2023-09-23
616,1495,2025-10-01,205,3,191.92,575.76,Completed,2025-10-04
617,5346,2025-03-16,56,1,194.03,194.03,Completed,2025-03-19
618,4254,2025-09-06,322,1,659.50,659.50,Completed,2025-09-13
619,7231,2026-04-11,154,4,388.59,1554.36,Completed,2026-04-18
620,1268,2025-06-17,489,1,277.26,277.26,Completed,2025-06-19
621,8148,2025-04-19,250,5,624.30,3121.50,Cancelled,
622,8837,2024-08-02,259,5,372.97,1864.85,Completed,2024-08-04
623,151,2025-08-21,170,1,377.63,377.63,Completed,2025-08-25
624,6610,2024-06-20,90,2,373.86,747.72,Completed,2024-06-26
625,5415,2023-08-21,48,5,753.46,3767.30,Completed,2023-08-26
626,3813,2024-04-23,44,2,658.28,1316.56,Completed,2024-04-25
627,8222,2025-05-30,329,4,258.04,1032.16,Completed,2025-06-05
628,5160,2025-04-19,404,1,80.61,80.61,Completed,2025-04-19
629,1680,2026-03-06,254,1,37.06,37.06,Completed,2026-03-09
630,6796,2024-11-16,238,1,215.91,215.91,Completed,2024-11-21
631,2703,2024-06-22,95,4,211.10,844.40,Completed,2024-06-28
632,6129,2026-05-16,172,2,427.54,855.08,Cancelled,
633,5920,2024-02-05,368,4,44.90,179.60,Cancelled,
634,5197,2024-01-04,59,4,179.27,717.08,Completed,2024-01-06
635,7588,2025-10-21,367,1,409.97,409.97,Completed,2025-10-21
636,981,2023-04-16,74,1,691.94,691.94,Completed,2023-04-16
637,8743,2024-11-12,131,4,6.62,26.48,Completed,2024-11-17
638,7318,2024-03-19,351,4,27.89,111.56,Completed,2024-03-21
639,9182,2023-09-18,93,2,418.04,836.08,Pending,
640,1087,2024-06-21,282,2,209.60,419.20,Completed,2024-06-24
641,5871,2025-03-09,301,5,300.41,1502.05,Completed,2025-03-16
642,3381,2024-10-08,71,5,47.30,236.50,Completed,2024-10-12
643,5488,2024-01-24,219,2,235.04,470.08,Cancelled,
644,7639,2026-06-03,28,2,106.95,213.90,Completed,2026-06-07
645,5697,2026-05-17,289,5,820.41,4102.05,Completed,2026-05-17
646,6220,2024-02-11,205,1,210.67,210.67,Completed,2024-02-11
647,6827,2024-11-10,76,4,673.50,2694.00,Completed,2024-11-17
648,2908,2024-05-11,138,3,544.45,1633.35,Completed,2024-05-12
649,2332,2023-03-29,373,5,241.57,1207.85,Completed,2023-03-31
650,7513,2023-04-01,157,5,442.42,2212.10,Completed,2023-04-02
651,1311,2023-06-01,74,2,593.80,1187.60,Cancelled,
652,5591,2025-11-05,336,1,810.77,810.77,Completed,2025-11-10
653,1283,2024-08-18,108,4,417.65,1670.60,Pending,
654,1773,2024-04-15,367,4,465.49,1861.96,Completed,2024-04-22
655,129,2025-09-02,1,5,524.59,2622.95,Completed,2025-09-07
656,1267,2023-11-21,315,1,63.73,63.73,Completed,2023-11-27
657,436,2025-11-09,244,2,514.51,1029.02,Completed,2025-11-13
658,3930,2025-12-25,83,4,725.40,2901.60,Completed,2025-12-29
659,6918,2024-03-03,140,2,213.42,426.84,Pending,
660,2300,2024-12-25,112,2,513.24,1026.48,Completed,2024-12-29
661,3977,2023-04-23,229,4,393.94,1575.76,Completed,2023-04-28
662,8979,2024-07-22,176,5,595.64,2978.20,Completed,2024-07-27
663,9872,2024-07-09,492,5,685.79,3428.95,Completed,2024-07-12
664,1527,2023-11-02,467,2,155.44,310.88,Completed,2023-11-07
665,5992,2026-06-17,483,5,542.24,2711.20,Completed,2026-06-19
666,3376,2023-09-19,11,4,75.48,301.92,Completed,2023-09-24
667,7658,2025-10-17,11,4,74.01,296.04,Pending,
668,3055,2024-12-04,431,3,457.94,1373.82,Completed,2024-12-08
669,7683,2024-04-17,167,5,349.89,1749.45,Pending,
670,1806,2024-03-07,192,4,779.72,3118.88,Completed,2024-03-08
671,680,2024-10-11,67,3,178.65,535.95,Completed,2024-10-17
672,3782,2025-01-30,293,3,416.04,1248.12,Completed,2025-02-02
673,1631,2024-12-10,414,1,182.12,182.12,Pending,
674,9090,2025-02-13,348,3,321.52,964.56,Completed,2025-02-16
675,3072,2025-10-02,356,4,698.69,2794.76,Completed,2025-10-03
676,9928,2023-01-14,80,4,537.48,2149.92,Pending,
677,2835,2025-11-23,121,5,284.74,1423.70,Completed,2025-11-23
678,8006,2026-07-29,128,4,610.58,2442.32,Cancelled,
679,5040,2024-10-02,292,4,267.75,1071.00,Completed,2024-10-02
680,1917,2024-03-27,289,4,771.06,3084.24,Completed,2024-03-30
681,5661,2023-02-24,212,2,64.86,129.72,Completed,2023-02-26
682,1199,2025-11-07,456,1,273.09,273.09,Completed,2025-11-14
683,88,2023-10-14,352,1,373.63,373.63,Pending,
684,2930,2023-12-08,66,1,49.03,49.03,Completed,2023-12-08
685,8877,2023-04-11,301,2,296.40,592.80,Completed,2023-04-11
686,4776,2023-02-01,,4,231.58,926.32,Completed,2023-02-02
687,4686,2024-12-22,241,5,115.09,575.45,Completed,2024-12-23
688,1996,2025-03-14,464,4,70.43,281.72,Pending,
689,6861,2026-07-13,166,1,333.90,333.90,Completed,2026-07-18
690,7571,2024-02-08,368,4,46.93,187.72,Completed,2024-02-09
691,6959,2023-11-11,11,2,79.98,159.96,Completed,2023-11-15
692,5575,2023-09-17,8,4,657.87,2631.48,Cancelled,
693,7587,2024-12-16,402,1,722.05,722.05,Completed,2024-12-18
694,4512,2026-05-31,469,1,401.34,401.34,Cancelled,
695,4214,2026-01-04,399,3,24.22,72.66,Completed,2026-01-10
696,6208,2024-06-04,240,4,504.62,2018.48,Cancelled,
697,6746,2024-09-16,315,1,57.71,57.71,Completed,2024-09-16
698,285,2025-06-27,3,1,552.41,552.41,Pending,
699,4311,2023-07-19,98,4,710.03,2840.12,Completed,2023-07-19
700,7778,2024-01-05,124,5,287.67,1438.35,Completed,2024-01-07
701,5327,2025-05-25,434,5,141.21,706.05,Completed,2025-05-27
702,2315,2023-04-01,446,2,463.63,927.26,Completed,2023-04-02
703,5609,2025-08-03,142,1,336.60,336.60,Completed,2025-08-09
704,7162,2023-02-08,41,1,722.98,722.98,Pending,
705,5759,2025-02-19,307,1,42.41,42.41,Completed,2025-02-21
706,4394,2026-07-05,256,5,770.04,3850.20,Completed,2026-07-08
707,4938,2025-03-19,261,5,672.30,3361.50,Pending,
708,9648,2023-06-26,329,4,276.06,1104.24,Completed,2023-07-01
709,5696,2023-02-08,325,3,535.78,1607.34,Pending,
710,8248,2024-11-03,247,3,325.71,977.13,Completed,2024-11-04
711,3474,2026-02-03,57,5,489.62,2448.10,Completed,2026-02-05
712,3156,2024-07-16,252,1,551.77,551.77,Completed,2024-07-20
713,6360,2026-07-16,275,3,378.89,1136.67,Completed,2026-07-17
714,4007,2024-09-02,260,3,148.23,444.69,Cancelled,
715,1789,2025-04-05,282,3,198.87,596.61,Completed,2025-04-09
716,5295,2025-07-08,233,1,108.43,108.43,Completed,2025-07-11
717,3745,2025-05-14,431,4,499.37,1997.48,Pending,
718,5921,2026-03-03,99,4,184.87,739.48,Completed,2026-03-10
719,1359,2023-03-19,95,4,223.58,894.32,Pending,
720,8750,2025-08-16,80,4,520.89,2083.56,Completed,2025-08-21
721,6856,2023-01-01,435,5,141.61,708.05,Completed,2023-01-07
722,362,2025-03-06,154,1,356.00,356.00,Completed,2025-03-06
723,5889,2026-02-12,197,4,660.09,2640.36,Pending,
724,3062,2023-02-05,282,5,196.74,983.70,Pending,
725,7878,2026-02-25,161,5,574.62,2873.10,Completed,2026-02-28
726,367,2025-02-11,300,4,623.72,2494.88,Cancelled,
727,3248,2023-10-03,,3,10.35,31.05,Cancelled,
728,8219,2025-11-22,323,5,579.19,2895.95,Completed,2025-11-28
729,1968,2025-06-03,338,4,394.43,1577.72,Completed,2025-06-06
730,4102,2025-02-21,462,3,246.57,739.71,Completed,2025-02-25
731,2779,2026-03-08,89,1,181.74,181.74,Completed,2026-03-10
732,5544,2023-01-23,397,3,176.61,529.83,Completed,2023-01-26
733,5730,2025-07-31,274,1,559.46,559.46,Completed,2025-08-05
734,6648,2023-07-18,321,2,201.07,402.14,Completed,2023-07-18
735,8306,2026-02-15,266,3,266.86,800.58,Completed,2026-02-18
736,1400,2025-06-21,458,5,710.97,3554.85,Cancelled,
737,2681,2025-06-25,480,4,787.96,3151.84,Completed,2025-06-28
738,4728,2024-01-20,25,4,313.10,1252.40,Completed,2024-01-22
739,8224,2023-06-26,41,5,633.94,3169.70,Completed,2023-07-03
740,7405,2023-03-31,341,1,434.76,434.76,Completed,2023-04-02
741,873,2025-10-17,494,4,742.80,2971.20,Completed,2025-10-21
742,5233,2023-05-16,233,3,109.43,328.29,Completed,2023-05-20
743,8659,2023-02-01,3,1,547.57,547.57,Pending,
744,1479,2026-07-31,117,2,540.34,1080.68,Completed,2026-08-02
745,1925,2023-01-17,142,5,345.01,1725.05,Completed,2023-01-18
746,1535,2026-03-14,373,2,248.93,497.86,Completed,2026-03-16
747,1785,2026-04-03,182,5,231.39,1156.95,Completed,2026-04-05
748,7637,2024-05-26,394,4,423.83,1695.32,Completed,2024-06-02
749,6890,2024-09-27,487,3,647.69,1943.07,Pending,
750,6985,2026-07-25,288,5,313.39,1566.95,Completed,2026-07-28
751,3381,2025-06-26,467,4,163.76,655.04,Completed,2025-06-30
752,7986,2026-04-24,453,1,312.29,312.29,Completed,2026-04-25
753,4776,2026-05-20,264,4,530.91,2123.64,Completed,2026-05-22
754,9978,2024-04-01,386,1,780.76,780.76,Completed,2024-04-03
755,6159,2026-07-24,178,4,465.18,1860.72,Completed,2026-07-30
756,8904,2026-06-17,455,1,554.72,554.72,Completed,2026-06-18
757,6309,2025-07-26,374,5,54.36,271.80,Completed,2025-08-02
758,440,2025-02-10,346,5,98.51,492.55,Completed,2025-02-15
759,7471,2025-01-30,472,3,689.39,2068.17,Completed,2025-02-06
760,7247,2025-10-01,340,3,88.40,265.20,Cancelled,
761,7106,2026-07-07,247,2,338.99,677.98,Completed,2026-07-07
762,643,2025-04-22,463,4,595.20,2380.80,Completed,2025-04-24
763,3149,2024-04-03,336,2,778.67,1557.34,Completed,2024-04-06
764,4572,2023-12-26,240,3,496.37,1489.11,Cancelled,
765,7111,2025-07-08,256,5,731.24,3656.20,Completed,2025-07-08
766,7320,2025-04-04,126,5,151.51,757.55,Completed,2025-04-04
767,5889,2024-03-06,80,1,616.22,616.22,Cancelled,
768,2217,2025-11-18,35,2,712.10,1424.20,Completed,2025-11-25
769,9183,2023-01-31,299,2,276.83,553.66,Completed,2023-02-02
